Grupo Vehiculo;Placa;digito;Codigo SII;Año Vehículo;Tasacion;Tipo de Pago;Valor_Neto;Valor_IPC;Valor_Multa;Valor Pagado;Forma Pago;Fecha_Pago;Año Permiso;Tipo Vehiculo;Marca;Modelo;Color;Transmisión;Tipo Combustible;Cilindrada;Equipamiento;Numero Puertas
Vehiculo Liviano;CFVK-91;8;SD235017410;2010;2223413;Internet;32333;0;0;32333;Total;22-06-2024;2024;AUTOMOVIL;TOYOTA;YARIS;BLANCO;Mec;Benc;1500;Norm;4
Vehiculo Liviano;FRWH-40;4;SD117000813;2013;2402168;Internet;32333;0;0;32333;Total;22-06-2024;2024;AUTOMOVIL;JAC;BCLASS 1.5 VVT4P BSE;GRIS;Mec;Benc;1500;Full;4
Vehiculo Liviano;CBPT-50;4;SD050025110;2010;2286008;Internet;32333;0;0;32333;Total;22-06-2024;2024;STATION WAGON;CHEVROLET;OPTRA;BLANCO;Mec;Benc;1600;Full;4
Vehiculo Liviano;CSLS-88;3;CT235011611;2011;5546380;Internet;72128;0;0;72128;Total;22-06-2024;2024;CAMIONETA;TOYOTA;HILUX;BLANCO;Mec;Dies;2500;Equi;4
Vehiculo Liviano;CDJK-34;5;VN166005310;2010;4926180;Internet;29862;0;0;29862;1ra. Cuota;22-06-2024;2024;STATION WAGON;MITSUBISHI;MONTERO SPORT MT 3.0;BLANCO MARFIL;Mec;Benc;3000;Full;4
Vehiculo Liviano;HFRZ-13;0;SD050029715;2015;4018930;Internet;20790;0;0;20790;1ra. Cuota;22-06-2024;2024;AUTOMOVIL;CHEVROLET;SONIC E5 NB 1.6 MT;ROJO METALICO;Mec;Benc;1600;Equi;4
Vehiculo Liviano;DPCF-97;0;HB132005212;2012;4373880;Internet;48678;0;0;48678;Total;22-06-2024;2024;AUTOMOVIL;KIA MOTORS;RIO 5 EX 1.4L 6MT AC DAB ABS;NEGRO MIDNIGHT;Mec;Benc;1400;Full;4
Vehiculo Liviano;YJ-4487;4;CT176018805;2005;2194390;Internet;32333;0;0;32333;Total;22-06-2024;2024;CAMIONETA;NISSAN;TERRANO DI.4X2 C/S L2 509;PLATEADO;Mec;Dies;2700;Norm;2
Vehiculo Liviano;GXKK-45;5;CT235013715;2015;9182000;Internet;159061;0;0;159061;Total;22-06-2024;2024;CAMIONETA;TOYOTA;HILUX DCAB 4X4 2.5;ROJO SUPER;Mec;Dies;2500;Full;4
Vehiculo Liviano;SU-6211;6;SD235008799;1999;1079354;Internet;32333;0;0;32333;Total;22-06-2024;2024;AUTOMOVIL;TOYOTA;TERCEL;ROJO MICA METALICO;Mec;Benc;1500;Norm;4
Vehiculo Liviano;VS-9896;8;HB229005603;2003;1549963;Internet;32333;0;0;32333;Total;22-06-2024;2024;AUTOMOVIL;SUZUKI;IGNIS 2WD AB;PLATEADO;Mec;Benc;1300;Equi;4
Vehiculo Liviano;SB-4803;8;CT176003198;1998;856347;Internet;32333;0;0;32333;Total;22-06-2024;2024;CAMIONETA;NISSAN;D21 C/S;BLANCO;Mec;Benc;2400;Norm;2
Vehiculo Liviano;CZYV-16;0;CT166004611;2011;5186868;Internet;64938;0;0;64938;Total;22-06-2024;2024;CAMIONETA;MITSUBISHI;L200 D/C TD KATANA CRM 4X4;AZUL METALICO;Mec;Dies;2500;Equi;4
Vehiculo Liviano;VZ-9603;2;SU079003403;2003;1881253;Internet;32333;0;0;32333;Total;22-06-2024;2024;STATION WAGON;FORD;ECOSPORT;VERDE METALICO;Mec;Benc;1600;Full;4
Vehiculo Liviano;HRDG-96;4;HB077017516;2016;4812143;Internet;57443;0;0;57443;Total;22-06-2024;2024;AUTOMOVIL;FIAT;UNO WAY 1.4 STYLE EVO 5P;BLANCO BANCHISA;Mec;Benc;1400;Full;4
Vehiculo Liviano;YX-3135;0;CT235010106;2006;3367902;Internet;33679;0;0;33679;Total;22-06-2024;2024;CAMIONETA;TOYOTA;HILUX DIESEL 4WD;GRIS METALICO;Mec;Dies;2500;Norm;4
Vehiculo Liviano;GXKV-86;3;CT160011415;2015;7357230;Internet;108345;0;0;108345;Total;22-06-2024;2024;CAMIONETA;MAZDA;BT50;BLANCO;Mec;Dies;2200;Full;4
Vehiculo Liviano;YN-5135;1;CT235010005;2005;2603561;Internet;32333;0;0;32333;Total;22-06-2024;2024;CAMIONETA;TOYOTA;HILUX;VERDE OSCURO;Mec;Dies;2500;Norm;4
Vehiculo Liviano;YJ-8547;3;SU079003905;2005;2333175;Internet;32333;0;0;32333;Total;22-06-2024;2024;STATION WAGON;FORD;ECOSPORT;PLATEADO;Mec;Benc;1600;Full;4
Vehiculo Liviano;JRPT-50;7;SU176023417;2017;9516060;Internet;169083;0;0;169083;Total;22-06-2024;2024;STATION WAGON;NISSAN;KICKS ADVANCE MT;GRIS METALICO;Mec;Benc;1600;Full;4
Vehiculo Liviano;KHPX-16;8;HB229014418;2018;5720680;Internet;37807;0;0;37807;1ra. Cuota;22-06-2024;2024;AUTOMOVIL;SUZUKI;CELERIO;ROJO PERLADO;Mec;Benc;1000;Full;4
Vehiculo Liviano;RBRL-18;3;SU164003321;2021;11366893;Internet;224608;0;0;224608;Total;22-06-2024;2024;STATION WAGON;MG;ZX;ROJO;CVT;Benc;1500;NULL;4
Vehiculo Liviano;TW-7143;6;HB050008007;2007;1643098;Internet;32333;0;0;32333;Total;22-06-2024;2024;AUTOMOVIL;CHEVROLET;SPARK;PLATEADO POLY;Mec;Benc;1000;Full;4
Vehiculo Liviano;PSZV-82;K;CT159000121;2021;9891527;Internet;92075;540;1361;93976;1ra. Cuota;22-06-2024;2024;CAMIONETA;MAXUS;T60;BLANCO;Mec;Dies;2800;Full;4
Vehiculo Liviano;CLXJ-29;K;SD229002610;2010;2812189;Internet;33015;194;488;33697;Total;22-06-2024;2024;AUTOMOVIL;SUZUKI;SX4;GRIS PERLA;Mec;Benc;1600;Equi;4
Vehiculo Liviano;UP-2059;3;VN166000490;1990;847428;Internet;33015;194;488;33697;Total;22-06-2024;2024;STATION WAGON;MITSUBISHI;MONTERO 4WD;NEGRO;Mec;Benc;2600;Norm;4
Vehiculo Liviano;CXSC-58;0;CT176023711;2011;4802530;Internet;29230;172;432;29834;1ra. Cuota;22-06-2024;2024;CAMIONETA;NISSAN;TERRANO;BLANCO;Mec;Dies;2500;Equi;4
Vehiculo Liviano;CZBT-36;0;SU235005911;2011;4614880;Internet;54626;321;807;55754;Total;22-06-2024;2024;STATION WAGON;TOYOTA;ADVANTAGE RAV4 4X4;DORADO MICA MET;Mec;Benc;2400;Full;4
Vehiculo Liviano;GGPD-62;0;SU184014614;2014;7181830;Internet;53524;315;790;54629;1ra. Cuota;22-06-2024;2024;STATION WAGON;PEUGEOT;2008;GRIS ARTENSE;Mec;Dies;1600;Full;4
Vehiculo Liviano;HTZG-45;1;SD111027716;2016;4183280;Internet;45812;269;677;46758;Total;22-06-2024;2024;AUTOMOVIL;HYUNDAI;I-10;AZUL;Mec;Benc;1200;NULL;4
Vehiculo Liviano;GGFK-75;6;HB132004314;2014;3458578;Internet;35316;208;522;36046;Total;22-06-2024;2024;AUTOMOVIL;KIA MOTORS;MORNING;PLATEADO PLATA TITANIO;Mec;Benc;1200;Full;4
Vehiculo Liviano;GCYY-87;8;CT166006014;2014;7670080;Internet;58510;344;865;59719;1ra. Cuota;22-06-2024;2024;CAMIONETA;MITSUBISHI;L200;ROJO;Mec;Dies;2500;Full;4
Vehiculo Liviano;UJ-2236;0;CT050013401;2001;1043673;Internet;33015;194;488;33697;Total;22-06-2024;2024;CAMIONETA;CHEVROLET;LUV 2.2L R/C ZLX 2WD;ROJO BURDEO;Mec;Benc;2200;Norm;2
Vehiculo Liviano;CBBL-89;7;SU229018609;2009;3911130;Internet;20128;118;298;20544;1ra. Cuota;22-06-2024;2024;STATION WAGON;SUZUKI;GRAND NOMADE;GRIS OSCURO;Mec;Benc;2000;Equi;4
Vehiculo Liviano;CZHL-74;2;HB050011311;2011;2324356;Internet;33015;194;488;33697;Total;22-06-2024;2024;AUTOMOVIL;CHEVROLET;SPARK;PLATEADO METALICO;Mec;Benc;1200;Full;4
Vehiculo Liviano;GFVR-13;9;SD050028314;2014;2868334;Internet;33015;194;488;33697;Total;22-06-2024;2024;AUTOMOVIL;CHEVROLET;SAIL NB 1.4 LS;ROJO;Mec;Benc;1400;Equi;4
Vehiculo Liviano;FKPZ-61;0;CT176030913;2013;5636080;Internet;75481;444;1115;77040;Total;22-06-2024;2024;CAMIONETA;NISSAN;TERRANO;BLANCO;Mec;Dies;2500;Equi;4
Vehiculo Liviano;LWRR-67;5;SU197010320;2020;10475427;Internet;202037;1187;2986;206210;Total;22-06-2024;2024;STATION WAGON;RENAULT;CAPTUR;ROJO FUEGO NEGRO;Mec;Dies;1500;NULL;4
Vehiculo Liviano;LLLH-40;0;SD050030520;2020;6104180;Internet;42521;250;629;43400;1ra. Cuota;22-06-2024;2024;AUTOMOVIL;CHEVROLET;SAIL;GRIS METALICO;Mec;Benc;1500;Equi;4
Vehiculo Liviano;JZVY-55;2;SU117005318;2018;6422030;Internet;91532;538;1353;93423;Total;22-06-2024;2024;STATION WAGON;JAC;S3 1.6 4X2 6MT CE;AZUL;Mec;Benc;1600;NULL;4
Vehiculo Liviano;KVFP-88;8;SD243019819;2019;4883980;Internet;60121;353;888;61362;Total;22-06-2024;2024;AUTOMOVIL;VOLKSWAGEN;VOYAGE;BLANCO CANDY;Mec;Benc;1600;NULL;4
Vehiculo Liviano;DDTS-26;K;CT166004511;2011;4987219;Internet;62231;366;920;63517;Total;22-06-2024;2024;CAMIONETA;MITSUBISHI;L200;GRIS GRAFITO MICA;Mec;Dies;2500;Norm;4
Vehiculo Liviano;CPBD-83;5;CT235012510;2010;6286162;Internet;88758;522;1312;90592;Total;22-06-2024;2024;CAMIONETA;TOYOTA;HILUX;ROJO SUPER;Mec;Dies;3000;Full;4
Vehiculo Liviano;KSGK-45;1;SD132018519;2019;7745330;Internet;118556;697;1752;121005;Total;22-06-2024;2024;AUTOMOVIL;KIA MOTORS;RIO;PLATEADO PLATA;Mec;Benc;1400;Full;4
Vehiculo Liviano;ZS-2087;5;SD050017106;2006;1534289;Internet;33015;194;488;33697;Total;22-06-2024;2024;AUTOMOVIL;CHEVROLET;CORSA;PLATA POLARIS;Mec;Benc;1600;Full;4
